코스 카테고리,코스 카테고리명,강북강남구분코드,강북강남구분,자치구,거리,소요시간,코스레벨,추천수,연계지하철,교통편,설명,PDF파일경로,코스명,작성시간,세부코스,포인트순번,포인트명칭,X 좌표,Y 좌표,포인트 설명
1000,생태문화길,1,강남,"관악구,금천구",3.95km,3시간,3,0,"1호선,7호선","진입로 1 : 범일운수종점 버스정류장(18-708) 지선버스 5413,5525,5537,5617,5619,5620 <br /> - 지하철 1, 7호선 가산디지털단지역 1번 출구 가산디지털단지역 버스 정류장(18-209)에서 지선버스 5537번 탑승 가능 <br /> 진입로 2 : 호압사입구(18-137) 간선버스 152, 지선버스 5517,6515,8541 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   "," 호압사에서 산기슭공원에 이르는 생태 탐방로로서 식생이 다양하다. 자연형 돌계단 등을 조성해 산책로를 정비하여 지역주민의 휴식공간으로 각광 받고 있다. 호암산은 해발 393m로 관악산에서 이어진 삼성산의 지맥으로 금천구의 진산이며 관악산 전체의 서쪽에 위치하고 산세가 북쪽(한양)을 바라보는 호랑이 형상을 닮았다 하여 붙여진 이름이라고 한다. 호암산에는 호암산성과 한우물, 석구상, 호압사, 불영사 등 많은 사적과 유서깊은 사찰이 있으며, 등산로가 가파르지 않고 도심에서 쉽게 접근할 수 있어 금천구, 광명시, 안양시민들의 산행으로 많이 찾는 곳이다. 호암산 정상에서 바라보는 서울시내 풍광과 서남쪽의 전경은 그지없이 아름다워 발길을 멈추게 한다.",http://gil.seoul.go.kr/view/course/2014/07/15/4328640146141399.zip,호암산 나들길,2013-09-25 13:51,시흥계곡 입구~산복약수터연못~생태통로~호암폭포~호압사,358,흔들바위전망대,193926.5164,439118.2827,흔들바위전망대
1000,생태문화길,1,강남,"관악구,금천구",5.87km,1시간 50분,1,0,2호선,진입로 1 : 서울대입구역 지하철 2호선 3번 출구 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,청룡산은 서울대입구역과 서울대정문 사이에 위치한 조그마한 산으로 주택과 인접하고 있어 간단히 산책을 즐길 수 있는 곳으로 계곡물을 이용 많은 습지가 조성되어 있다. <br /> ※경사가 완만하고 물이 풍부하여 생태연못 및 유아숲체험장이 조성되어 특히 봄에 아이들과 천천히 거닐며 자연생태를 관찰 할 수 있다.,http://gil.seoul.go.kr/view/course/2014/06/30/3025708388523471.zip,청룡산 나들길,2013-09-25 13:34,청룡산 공원~누수식 생태연못~청룡상 산림욕장,349,관악영어마을,196310.144,441442.7758,관악영어마을
1000,생태문화길,1,강남,"관악구,금천구",5.61km,3시간,1,0,,"진입로 1 : 독산고등학교 버스 정류장(18-200) 지선버스 5525,5616 <br /> 진입로 2 : 뉴서울아파트 버스 정류장(21-509) 마을버스 관악10 <br /> 진입로 3 : 우림시장,난곡보건분소 버스 정류장(21-214) 간선버스 506, 지선버스 5522B호암,5523,5524,5615,5616 <br /> 진입로 4 : 흥일초등학교앞 버스 정류장(18-740) 지선버스 5621 <br /> 진입로 5~8 : 도보진입 <br /> 진입로 9 : 구민문화체육센터 버스정류장 마을버스 금천08(지하철 1호선 독산역 1번 출구 맞은편에서 탑승 가능) <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다."," 노후시설을 정비하여 누구나 안전하고 편안하게 걸을 수 있도록 조성되어 있다. 특히 만수천 생태연못과 감로천 생태공원, 야생초화원 등으로 구성되어 다양한 식생과 많은 볼거리를 가지고 있다. <br /> ※봄이면 야생초화원의 싱그러운 봄 향기를 온몸으로 느낄 수 있다. 금천정 전망대에서 보는 조망도 좋고, 금천체육공원에는 숲속 도서관이 있어 책을 빌려 숲속에서 읽거나 도서관에서 여러 프로그램을 체험할 수도 있다.",http://gil.seoul.go.kr/view/course/2014/08/11/6634435071145566.zip,독산ㆍ삼성산 나들길,2013-09-25 11:58,감로천생태공원~금천전망대~산림감시초소~호압사입구 사거리,1486,버스정류장(구민문화체육센터),191770.0287,441250.8,버스정류장 구민문화체육센터
1000,생태문화길,1,강남,"관악구,금천구",1.22km,40분,1,0,2호선,"진입로 1 : 낙성대공원, 영어마을 버스 정류장 마을버스 관악02 <br /> - 지하철 2호선  낙성대역 4번 출구 맞은편에서 마을버스 관악02 탑승 가능 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.","낙성대 공원을 지나 관악산 능선과 이어져있고, 강감찬장군 동상, 안국사 등 볼거리가 풍부하다.",http://gil.seoul.go.kr/view/course/2014/07/16/4385228608524185.zip,낙성대 산책길,2013-09-25 11:53, 안국사~낙성대공원,326,낙성대 천문대,196484.9639,441122.6279,낙성대 천문대
1000,생태문화길,1,강남,"관악구,금천구",0.81km,40분,1,0,,"진입로 : 사당역 지하철 2, 4호선  4번 출입구"," 오래된 나무와 온갖 풀이 바위와 어우러져 철따라 변하는 모습이 마치 금강산과 같다 하여 소금강 또는 서금강 이라고 불리는 관악산의 관음사는 관악산의 북측에 위치하며, 신라 말기의 고승 도선국사가 895년(진성여왕 9년)에 창건한 유서깊은 사찰이다",http://gil.seoul.go.kr/view/course/2014/07/04/3370502914218311.zip,관음사 산책길,2013-09-25 11:50, 관음사~상록약수터,322,관음사,197937.05,440881.1885, 신라 말기의 고승 도선 국사가 895년 (진성여왕 9년)에 창건하였다. 현재의 불당은 1924년 당시의 주지 석주가 중건한 것이다.
1000,생태문화길,1,강남,"관악구,금천구",6.99km,3시간,2,0,,"진입로 1 : 신동아아파트 버스 정류장(21-326) 지선버스 5515 <br /> - 지하철 2호선 서울대입구역 3번 출구 버스정류장 서울대입구역(21-330)에서 지선 버스 5515 탑승 가능 <br />        진입로 2 : 삼성산성지 버스 정류장(21-176) 간선버스 152,506 지선버스 6515,5517,5522B,8541 <br />    진입로 3 : 산장아파트 버스 정류장(21-175) 간선버스 152,506 지선버스 6515,5517,5522B,8541 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.", 예전부터 고시원이 밀집된 대학동 일대를 걸을 수 있도록 기 조성된 공원들을 연결하여 고시생들과 주민들이 편하게 이용할 수 있도록 개발된 코스이다.,http://gil.seoul.go.kr/view/course/2014/07/16/4385186074608598.zip,관악산 나들길,2013-09-25 11:31, 샘말공원~맨발공원~약수암~신우초등학교,314,신우초등학교,193973.5798,440346.5549," 1977년 9월 1일 서울 신우초등학교로 설립 되었으며, 1978년 4월 6일 개교식을 거행하였다"
1000,생태문화길,1,강남,"관악구,금천구",5.58km,2시간,2,0,2호선,"진입로 1 : 법대입구 버스 정류장(21-298) 지선버스 5511,5516 <br /> (서울대학교 버스 정류장(21-127)에서 등산로 입구를 통해 관악산야외식물원, 관악산호수공원으로 진입 가능)<br /> - 지하철 2호선 서울대입구역 3번 출구 서울대입구역 버스 정류장(21-330)에서 지선버스 5511, 5513, 5515 탑승 서울대학교(21-127)에서 하차<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.     ", 관악산 계곡길은 사시사철 언제라도 시원한 물줄기를 따라 길을 잇는다. 관악산 등산로는 본래 어려움이 많은 길이지만 이곳에 소개하는 길은 가파른 경사로가 시작되기 직전인 무너미고개 앞 삼거리약수터에서 다시 돌아오도록 되어 있어 남녀노소 누구라도 편안한 걷기를 즐길 수 있다. ,http://gil.seoul.go.kr/view/course/2014/07/16/4385153329456692.zip,관악산 계곡 나들길,2013-09-25 11:24, 관악산호수공원~용천수~관악산야외식물원,306,관악산야외식물원,195479.3011,440207.5024,"서울대학교 옆 관악산 등산로에 들어서자마자 오른쪽에 야생화 학습장이 마련되어 있어 신기한 꽃들과 사진도 찍고 푯말에 표기된 꽃들의 이름을 외울 수 있는 또 다른 즐거움이 있다. 1,000여 평방미터 규모로 조성된 휴식공간에는 감자, 가지 등 19종의 농작물과 동자꽃, 백리향 등 1,630본의 식재가 농천풍경을 그대로 옮겨 놓은 듯하다."
1000,생태문화길,1,강남,동작구,3.53km,1시간30분,1,0,"2호선,4호선,7호선","진입로 1 : 사당역 지하철 2, 4호선 6번 출입구 <br />    진입로 2 : 남성역 지하철 7호선 2번 출입구 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.    "," 야트막한 산으로 인근 주민들이 자주 찾는 코스이며, 접근성이 좋고 산책과 등산을 모두 할 수 있는 코스이다. 까치산에는 약 2.2㎞에 걸쳐 진초록 흙길이 열린다. 중간에 찻길로 끊긴 곳은 생태육교가 연결되어 자연스럽게 발길을 이어갈 수 있다. 다양한 활엽수가 길옆으로 도열하며, 곳곳에 생활체육시설과 쉼터가 놓여 있다.    (동작구 전체를 아우르는 코스로 7개의 코스로 구분)",http://gil.seoul.go.kr/view/course/2014/06/30/3005340260609159.zip,동작충효길(7코스_까치산길),2013-09-25 11:10," 서울시립남서울미술관~생태통로~경로당, 어린이놀이터~북카페",293,"경로당, 어린이 놀이터",197305.904,441910.9115," 격구장이 가까이 있고, 시내와 가까워 접근성이 좋다.    (격구 : 장시(杖匙)라는 채를 이용하여, 나무공[毛毬]을 쳐서 일정한 거리에 있는 구문(毬門)에 넣는 경기.)"
1000,생태문화길,1,강남,동작구,4.58km,2시간,2,0,7호선,진입로 1 : 신대방삼거리역 지하철 7호선 2번 출입구 <br />    진입로 2 : 숭실대입구역 지하철 7호선 1번 출입구 <br />    진입로 2 : 도보진입 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.           , 진입로가 많이 있고 버스정류장이나 아파트가 많이 있어 주민들이 산책하기 좋은 코스이다.    (동작구 전체를 아우르는 코스로 7개의 코스로 구분),http://gil.seoul.go.kr/view/course/2014/07/16/4385618067324458.zip,동작충효길(6코스_동작마루길),2013-09-25 10:58, 청운종합복지원~동작관악적십자봉사관~상현중학교,284,숲길입구,195924.6739,443514.1567,숲길입구
1000,생태문화길,1,강남,동작구,2.50km,1시간30분,2,0,7호선,진입로 1 : 보라매역 지하철 7호선 6번 출입구 <br />    진입로 2 : 신대방삼거리역 지하철 7호선 5번 출입구 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.    ," 접근성이 좋고, 보라매공원 이용객, 아파트주민들과 인근 거주하고 있는 주민들이 많이 이용하고 있다.    (동작구 전체를 아우르는 코스로 7개의 코스로 구분)  ",http://gil.seoul.go.kr/view/course/2014/07/16/4385582096876420.zip,동작충효길(5코스_보라매길),2013-09-25 10:43, 보라매e편한세상아파트~보라매삼성아파트~동작구민회관,273,보라매 e편한세상 아파트,193601.8969,443996.2088,"동작구 신대방동 720에 위치하고 있으며, 386세대가 입주해있다."
1000,생태문화길,1,강남,동작구,3.73km,1시간30분,2,0,"1호선,9호선",진입로 1 : 지하철 1호선 노량진역 2번 출입구 <br />  진입로 2 ~ 4: 도보 진입 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.    ," 노량진 수산시장을 지나 노량진근린공원, 무장애 등산로등 다양한 볼거리가 있다.    (동작구 전체를 아우르는 코스로 7개의 코스로 구분)",http://gil.seoul.go.kr/view/course/2014/07/15/4328449637660074.zip,동작충효길(4코스_노량진길),2013-09-25 10:14, 노량진수산시장~대방e편한세상~노량진 근린공원~무장애 등산로,263,대방 e편한세상 아파트,193820.1329,445809.046, 2003년 입주를 시작해 총 609세대가 살고 있다.
1000,생태문화길,1,강남,동작구,3.96km,2시간,2,0,"1호선,4호선,9호선","진입로 1 : 노량진역 지하철 1호선 1번 출입구 <br />    진입로 2 : 노들역 지하철 9호선 2번 출입구 <br />    진입로 3 : 동작역 지하철 4, 9호선 2번 출입구 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.             ", 한강을 따라 걸을 수 있는 구간으로 사람들이 이용이 많다. 인근 뚝섬과도 연결이 되어있어 가족이나 연인들의 데이트 코스로도 좋다.    (동작구 전체를 아우르는 코스로 7개의 코스로 구분),http://gil.seoul.go.kr/view/course/2014/07/16/4385560490013097.zip,동작충효길(3코스_한강나들길),2013-09-25 10:00, 사육신공원입구~노량진배수지시민공원~효시정,255,사육신공원 입구,195349.762,446038.4358,한강대교와 노량진역 사이의 언덕에 있는 사육신묘(서울특별시유형문화재 8) 일대 4만 9401㎢의 면적을 성역으로 가꾸어 문을 연 공원이다. 오전 9시부터 오후 6시까지 문을 연다. 사육신묘는 조선 제6대 왕 단종을 몰아내고 왕위를 빼앗은 세조에 반대해 단종복위를 꾀하다 들켜 죽은 성삼문?박팽년?하위지?이개?유성원?유응부?김문기 등의 일곱 충신을 모신 곳이다. 
1000,생태문화길,1,강남,동작구,2.50Km,1시간,2,0,"4호선,7호선","진입로 1 : 삼성래미안.롯데캐슬 버스 정류장 동작 마을버스 07, 16 <br /> - 지하철 4, 7호선 이수역 10번 출구에서 마을버스 동작16 탑승<br />      진입로 2 : 도보진입 <br />      진입로 3 : 정금마을 버스 정류장 동작 마을버스 07 <br /> - 지하철 4, 7호선 이수역 2번 출구에서 마을버스 동작07 탑승<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.                 "," 현충원 인근 산길을 걸을 수 있는 코스이며, 낮은 산으로 산책에 부담이 없고 바로 옆 현충원과 통해 볼거리와 휴식처를 제공하고 있다.       (동작구 전체를 아우르는 코스로 7개의 코스로 구분)",http://gil.seoul.go.kr/view/course/2014/07/16/4385540487639374.zip,동작충효길(2코스_현충원길),2013-09-25 9:50, 국립현충원입구~사당출입문~서달산산책로,254,버스정류장(정금마을),198458.5562,443910.6736,버스정류장(정금마을)
1000,생태문화길,1,강남,동작구,2.80km,1시간30분,2,0,9호선,"진입로 1 : 노들역 지하철 9호선 4번출입구 <br />      진입로 2 : 상도터널본동 버스 정류장(20-157) 간선버스 501,506,750A,750B,752 <br />      진입로 3 ~ 7 : 도보진입 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.                 ", 편안한 등산로와 노량진 근린공원이 있어 인근 주민들이 많이 이용한다.      (동작구 전체를 아우르는 코스로 7개의 코스로 구분됨.),http://gil.seoul.go.kr/view/course/2014/07/07/3607393566546808.zip,동작충효길(1코스_고구동산길),2013-09-25 9:37, 노량진근린공원입구~고구동산조명명소~서달산자연생태탐방로~달마사,238,고구동산 조망명소,195983.9678,445362.7481," 노량진 수원지와 노들섬, 63빌딩, 양화대교, 동작대교로 이어지는 넓은 한강 조망권을 확보하고 있어 볼거리가 많다."
